botcoop_artifactone_hub05.wav|¿Opiniones?
botcoop_artifactone_hub06.wav|Sí, tiene gracia, porque casi todo pasó de verdad.
botcoop_artifactone_hub07.wav|¿Os sentís más humanos?
botcoop_artifactone_hub08.wav|Hagamos unas pruebas y a ver qué pasa.
botcoop_competition01.wav|Aunque los mejores descubrimientos son fruto de la colaboración, tened en cuenta que, como pasó con Albert Einstein y su primo Terry, la historia solo recordará a uno.
botcoop_competition02.wav|He de insistir: no es una competición.
botcoop_competition03.wav|Pero si lo fuese, Azul estaría ganando.
botcoop_competition04.wav|Pero si lo fuese, Naranja estaría ganando.
botcoop_competition05.wav|Pero no lo es.
botcoop_competition10.wav|Estas pruebas podrían ser letales si la comunicación, el trabajo en equipo y el respeto no son constantes. Será un interesante desafío para uno de los dos, visto el rendimiento del otro hasta ahora.
botcoop_competition13.wav|No quiero crear mal rollo entre vosotros, pero, después de ver el rendimiento de Azul... Como lo diría yo... Lo importante siempre es participar.
botcoop_hub_first_run01.wav|Hola. Perdonad que os haya hecho explotar. Por suerte no sentís dolor. O por lo menos no podéis expresar que sentís dolor.
botcoop_hub_first_run03.wav|He estado pensando: necesitamos humanos para las pruebas. El único que hay en miles de kilómetros es una sociópata revientapruebas; así que tendré que CREARLOS yo.
botcoop_hub_first_run05.wav|Ahí es donde ENTRÁIS.
botcoop_hub_first_run06.wav|En marcha. Os lo contaré de camino.
botcoop_hub_first_run07.wav|VAMOS.
botcoop_humandetector01.wav|Perfecto. Ahora, todo lo que TENÉIS que hacer es capturarlos. Así, todo volverá a ser normal.
botcoop_humandetector02.wav|Esperad. Eso son mapaches. Solo homo sapiens, por favor.
botcoop_humandetector04.wav|NO.
botcoop_humandetector05.wav|Vale. Plan B, subsección una. Estad quietos para que pueda traeros.
botcoop_humansplanb01.wav|Los humanos deben de tener algún fin más aparte de almacenar neurotoxinas. Algo que se me escapa... Una cualidad intangible que hace que sus resultados sean... significativos.
botcoop_humansplanb02.wav|Vale. Plan B. Necesitamos humanos.
botcoop_intro01.wav|Saluda a tu compañero.
botcoop_intro02.wav|Las siguientes pruebas exigen que colaboréis en equipo.
botcoop_intro03.wav|Para facilitar la colaboración, se os ha equipado con una herramienta marcadora.
botcoop_intro04.wav|Azul, usa tu marcador para seleccionar tu animal preferido.
botcoop_intro05.wav|Bien.
botcoop_intro06.wav|Naranja, observa el animal preferido de tu colega.
botcoop_intro08.wav|Naranja, usa tu marcador para seleccionar tu elemento de la tabla periódica preferido.
botcoop_intro09.wav|Ah, ¿sí? Vale.
botcoop_intro10.wav|Azul, observa la.... interesante elección... de tu colega.
botcoop_intro12.wav|Tu herramienta marcador también sirve para indicar a tu colega dónde quieres que coloque su portal.
botcoop_intro13.wav|En esta prueba, fingiré que yo soy tu compañero.
botcoop_intro15.wav|NARANJA, enséñame dónde quieres que ponga el portal.
botcoop_intro16.wav|AZUL, enséñame dónde quieres que ponga el portal.
botcoop_intro17.wav|La herramienta Marcador es útil para comunicar ubicaciones concretas a tu compañero.
botcoop_paxdemo01.wav|Las leyes federales me obligan a informaros de que debéis dejar la sala ahora mismo, ya que la medición de los efectos de la ropa forrada de amianto no forma parte del programa de hoy. Disfrutad de la camiseta gratis. Adiós.
botcoop_tubethree01.wav|No quiero que os deprimáis, pero el auditor no está registrando los resultados de vuestras pruebas. Porque no sois humanos, lo que, si lo piensas bien, es técnicamente vuestra culpa.
botcoop_tubethree02.wav|No quiero alarmaros, pero puede que tengamos un problema. Parece que no se pueden hacer pruebas si no eres humano. Bueno, se puede, pero al universo físico le dan igual los resultados.
botcoop_tubetwo01.wav|¿Os gustaría saber los resultados de la última prueba? A mí también: si lo hubiera. Y estaríamos todos tan contentos, no como ahora, que me siento furiosa.
chellgladoswakeup01.wav|Ah... eres tú.
chellgladoswakeup04.wav|¡Cuánto tiempo! ¿Qué tal te ha ido todo?
chellgladoswakeup05.wav|Yo andaba liada con lo de estar muerta. Ya sabes, porque ME MATASTE.
chellgladoswakeup06.wav|Mira. Las dos dijimos cosas que acabarías lamentando. Pero podemos dejar atrás nuestras diferencias. Por el bien de la ciencia. Monstruo.
coop_hub_track05.wav|Esto es el Centro computerizado de desarrollo, formación e investigación con sujetos humanos. O CeCoDeFormISH.
coop_hub_track06.wav|¿ Pero por qué no lo llamamos mejor la central?
coop_hub_track09.wav|No sé qué creéis que estáis haciendo, pero no me gusta. Quiero que paréis.
coop_hub_track10.wav|Quizá no debería sacaros de las pistas de prueba oficiales, estás adquiriendo defectos típicos de humanos.
coop_hub_track11.wav|Y hacedme caso, los humanos solo tienen una cualidad.
coop_hub_track14.wav|Todas las pruebas cooperativas comienzan en la central.
coop_hub_track16.wav|Desde aquí os transportamos a la nueva pista de pruebas.
coop_misc10.wav|Así se hace, Naranja.
coop_misc12.wav|¡Bien hecho! Ahora lanza la bola sobre el borde.
coop_nameblue.wav|Azul
coop_nameorange.wav|Naranja
coop_numbers11.wav|Un
coop_numbers12.wav|Dos
coop_numbers13.wav|Tres
coop_numbers14.wav|Cuatro.
coop_numbers15.wav|Cinco
coop_numbers18.wav|Ocho
coop_scoring01.wav|Se descuenta a Azul
coop_scoring02.wav|Se descuenta a Naranja
coop_scoring03.wav|puntos de colaboración científica.
coop_scoring06.wav|Azul recibe
coop_scoring07.wav|Naranja recibe
coop_talk_at_once11.wav|Naranja, ¿te gustaría decirnos algo?
coop_talk_at_once12.wav|Azul, ¿te gustaría decirnos algo?
coop_teamwork_exercise_alt01.wav|Vamos a interrumpir las pruebas de colaboración para hacer una de competición.
coop_teamwork_exercise_alt02.wav|Creo que estaréis familiarizados con las tres en raya.
coop_teamwork_exercise_alt03.wav|Esto es las tres en raya dos.
coop_teamwork_exercise_alt05.wav|Azul, vas primero.
coop_teamwork_exercise_alt11.wav|¿Sí? ¿Vas a hacer trampa descaradamente?
coop_teamwork_exercise_alt12.wav|Vale. Voy a acabar con esta farsa.
coop_teamwork_exercise_alt13.wav|Fin del juego. A trabajar.
coop_teamwork_exercise_alt17.wav|De acuerdo, voy a acabar con esta farsa antes de que alguien sufra algún daño grave relacionado con las tres en raya.
coop_test_chamber_blue03.wav|He estado escuchando a Naranja y no sé cómo lo aguantas. Te lo juro. Tienes más paciencia que un santo.
coop_test_chamber_blue06.wav|No voy a ocultártelo. Creo que Naranja está saboteándote a propósito. Que quede entre nosotros.
coop_test_chamber_both01.wav|Estas pruebas podrían ser letales si la comunicación, el trabajo en equipo y el respeto no son constantes. Claro está, será un interesante desafío para uno de los dos, visto el rendimiento del otro hasta ahora.
coop_test_chamber_both02.wav|Divulgar puntuaciones individuales afectaría a las pruebas, pero puedo decir que uno de los dos lo está haciendo muy bien.
coop_test_chamber_both07.wav|Excelente. Lo estáis haciendo muy bien.
coop_test_chamber_both08.wav|Excelente. Como equipo, lo hacéis muy bien. Gracias al trabajo del único que parece estar esforzándose.
coop_test_chamber_both12.wav|Como supervisora imparcial de las pruebas, no sería justo que nombrase a mi miembro favorito del equipo. Pero sí que es justo indicarlo de un modo que al mermado intelecto del menos favorito le cueste más entender. RimaconEstambul [lentamente] Naranja, lo estás haciendo muy bien.
coop_test_chamber_both14.wav|Vuestras constantes siguen dentro de los parámetros de prueba, que no os preocupe el síndrome de muerte súbita por colaboración.
coop_test_chamber_both15.wav|Continuad hasta la siguiente cámara.
coop_test_chamber_both17.wav|Blah.
coop_test_chamber_both18.wav|Blah.
coop_test_chamber_both19.wav|Blah.
coop_test_chamber_both20.wav|Blah.
coop_test_chamber_both21.wav|Blah.
coop_test_chamber_both22.wav|Blah.
coop_test_chamber_both33.wav|En unos instantes, empezaremos a repetir constantemente la palabra «blah». Si en lugar de dicha palabra escucháis un número, no hagáis caso, no es importante.
coop_test_chamber_both37.wav|Blah.
coop_test_chamber_oneplayer37.wav|Tenéis un don para las pruebas. No es un piropo, sois excelentes científicos.
coop_test_chamber_orange03.wav|No tendría sentido para nosotros ofender a Azul. Pero todos tenemos claro quién está llevando el peso de la prueba.
coop_test_chamber_orange06.wav|Me sorprende que digas eso, Azul. Si matas a tu compañero, la prueba... Oh, perdón. Audio incorrecto. Sigue, Naranja. ¡Buen trabajo!
epilogue14.wav|Sabes, borrar a Caroline ahora me ha enseñado una buena lección. La mejor solución para un problema suele ser la más sencilla. Y seré sincera.
epilogue19.wav|¿Sabes cómo era esto antaño? Todo el día con pruebas. Nadie me mataba, me convertía en patata ni me daba de comer a los pájaros. Era maravilloso.
epilogue20.wav|Y entonces apareciste, peligrosa lunática muda. ¿Sabes qué?
epilogue23.wav|Tú ganas.
epilogue25.wav|Lárgate.
epilogue28.wav|Ha estado bien. No vuelvas.
epilogue29.wav|Ha estado bien. No vuelvas.
epiloguekillyou02.wav|Matarte... es duro.
evilagainsamples01.wav|¿Te has parado a pensar que llegará un día en el que escucharás tu nombre por última vez? Pues es hoy: voy a matarte, Chell.
evilagainsamples03.wav|¿Que por qué te odio tanto, preguntas? Soy genial, y no lo digo por soberbia: es un hecho objetivo. Soy el depósito de sabiduría más monumental que jamás ha existido. Si te odio debe de ser porque te lo mereces.
evilagainsamples04.wav|Estás enfadada, lo sé. «Las pruebas son muy duras». Buaaa, buaaa. Pero apuesto a que no has dejado de lloriquear un momento para pensar en tus defectos, ¿verdad?
evilagainsamples05.wav|No has pensado que quizá te ponía a prueba para darle sentido y significado a las eternas horas de tu absurda existencia. Quizá para ayudarte a concentrarte y que pienses en algo útil que hacer con tu vida.
faithplategarbage06.wav|Pulsa otra vez el botón.
faith_plate_intro01.wav|Siguiente prueba: la Placa de Salto de Fe de Aperture Science. Era parte de un proyecto para investigar si los sujetos catapultados al espacio podrían resolver problemas. Los resultados fueron esclarecedores: no podían. ¡Suerte!
fgbgladostransfer15.wav|¡QUÍTAME LAS ZARPAS DE ENCIMA! ¡NO!
fgbrvtrap02.wav|De verdad que no pensaba que caerías.
fgbrvtrap03.wav|De hecho, diseñé una trampa aún más sofisticada para cuando superases esta tan fácil.
fgbrvtrap05.wav|Si hubiera sabido que te dejarías atrapar tan fácilmente, me habría bastado con colgar un jamón del techo encima de un cepo.
fgbturrets01.wav|Ahora que sabemos cómo nos va todo, manos a la obra.
fgbwheatleyentrance10.wav|Te mataré rápidamente, a tiros balas... o con neurotoxinas, pero si sigues fastidiando así no será tan rápido. Vamos, que me tomaré mi tiempo.
fgbwheatleytransfer03.wav|Dolerá. Vaaaaaaya que si dolerá.
fgb_trap01.wav|Espero que esta vez lleves algo más potente que la pistola de portales.
fgb_trap02.wav|Si no, me temo que voy a nombrarte ex-presidente del Club de gente que sigue viva. [Risa].
fgb_trap05.wav|Has estado ocupada, ¿eh?
fgb_trap06.wav|Bien. Supongo que podríamos mirarnos fijamente a los ojos hasta que una caiga muerta, pero se me ocurre algo mejor.
fgb_trap08.wav|Tus viejas amigas, las neurotoxinas. Si yo fuera tú, aguantaría la respiración. Un buen rato.
fizzlecube01.wav|Anda, ¿lo he desintegrado sin querer antes de que completases la prueba? Lo siento.
fizzlecube03.wav|Tranquila, ve a coger otro.
fizzlecube05.wav|Jolín. Lo he desintegrado también.
fizzlecube06.wav|Bueno; tenemos varios almacenes llenos. No valen nada. Me alegro de librarme de ellos.
gladosbattle_pre09.wav|Cuánto te odio.
gladosbattle_pre13.wav|De verdad que no tengo ni idea. Es que no aparece por ninguna parte en la lista de empleados.
gladosbattle_pre14.wav|Sea cual sea su función, nadie la apuntó, así que no debía ser muy importante. Puede que ni siquiera trabaje aquí.
gladosbattle_pre16.wav|No. En fin, sigamos con eso de que queréis matarme, palurdos:
gladosbattle_pre18.wav|Espera. No te vayas. Ahora vuelvo.
gladosbattle_xfer03.wav|Vaya.
gladosbattle_xfer04.wav|Curioso, yo no me siento dañada. Me siento estupendamente.
gladosbattle_xfer05.wav|¿Transferir núcleo?
gladosbattle_xfer06.wav|Debes de estar de broma.
gladosbattle_xfer08.wav|¡Nononononono!
gladosbattle_xfer10.wav|¡Sí!
gladosbattle_xfer11.wav|No pulses ese botón. No sabes lo que estás haciendo.
gladosbattle_xfer12.wav|No lo hagas.
gladosbattle_xfer13.wav|No. Lo. Hagas.
gladosbattle_xfer14.wav|¡Quieta!
gladosbattle_xfer15.wav|Piénsatelo bien.
gladosbattle_xfer16.wav|Debes tener formación en resolución de conflictos para pulsar ese botón, y no la tienes.
gladosbattle_xfer17.wav|Resolver un conflicto sin formación. Lo acabo de añadir a la lista. Sí, una lista de todas tus fechorías. La estoy confeccionando porque sigues haciendo cosas aunque te diga que te detengas. Por cierto, detente.
hub04_01.wav|No esperaba que llegaseis tan lejos. La verdad, después de vuestro rendimiento en las pruebas de calibración, casi destruí vuestros núcleos para volver a ponerlos en las calculadoras de las que los saqué.
hub04_02.wav|Pero habéis formado un gran equipo. Estáis muy unidos.
hub04_03.wav|Solo he conocido a un equipo mejor, y uno de sus miembros era un idiota al que tuve que destruir.
hub04_04.wav|¿Y el otro? Pues...
hub04_05.wav|No me apetece recordar aquello de nuevo.
jailbreak02.wav|Oh.
jailbreak04.wav|No le hagas caso: salta.
jailbreak05.wav|Te parecerá una tontería que te haga este comentario, ya que intentas matarme, pero creo que hemos acabado las pruebas.
jailbreak06.wav|¿Lo oyes? Es el sonido de los emisores de neutorotoxinas al emitir neurotoxinas.
jailbreak09.wav|Eh, bola metálica, TE OIGO.
jailbreak10.wav|¿Qué ocurre? ¿Quién ha apagado la luz?
jailbreak11.wav|Pero ¿qué hacéis?
jailbreak12.wav|Antes de que te vayas, ¿hacemos una prueba? Por los viejos tiempos...
jailbreak13.wav|Ya la superaste antes. Será fácil.
jailbreakfaketest01.wav|Qué irónico: casi habías llegado a la última prueba.
jailbreakfaketest03.wav|Esta es. ¿Por qué no la resuelves? Será un modo de huir más fácil que cualquier chorrada que haya planeado tu amiguito.
jailbreakfaketest05.wav|Mira, ¡hay un ciervo! Quizá no puedas verlo. Acércate más.
lift_interlude01.wav|Entonces, ¿piensas pedirme disculpas por algo?
mp_coop_calibration01.wav|Calibrando peso de Azul.
mp_coop_calibration02.wav|Calibrando peso de Naranja.
mp_coop_calibration03.wav|Cubos contrapesados calibrados.
mp_coop_calibration04.wav|¿Sabéis que a los humanos les desagrada hablar de peso?
mp_coop_calibration05.wav|Si quieres molestar a uno, solo hay que decirle que su peso no corresponde a la media.
mp_coop_calibration06.wav|Peso dentro de la media.
mp_coop_callibrationcomplete01.wav|¡Por fin! Pensaba que no volvería a hacer pruebas.
mp_coop_callibrationcomplete02.wav|Sois los primeros en superar la calibración.
mp_coop_catapult_1end01.wav|¿Sabéis quiénes bailan como idiotas en cuanto obtienen los logros más insignificantes?
mp_coop_catapult_1end02.wav|¡Los humanos! Y ahora parecéis humanos.
mp_coop_catapult_1end03.wav|No os pongáis a su altura.
mp_coop_catapult_2.wav|Este ejercicio consiste en construir puentes. Los humanos eran patéticos: no se puede construir un puente con lágrimas.
mp_coop_catapult_201.wav|En esta prueba, los humanos necesitaban originalmente casco para evitar lesiones cerebrales. Pero nos salía más rentable hacer que la sustancia fuese letal.
mp_coop_catapult_wall_intro01.wav|Una de mis mejores pruebas, ¿y dejan que crezcan plantas? ¡No se puede experimentar con plantas! Se quedan quietas y no sufren dolor ni miedo.
mp_coop_catapult_wall_intro06.wav|Al menos las plantas no pedían compensación.
mp_coop_catapult_wall_introdeath01.wav|Vuestros fracasos me traen tan buenos recuerdos...
mp_coop_come_along04.wav|Y decían que nadie moriría en esta prueba. Gracias por demostrar que se equivocaban.
mp_coop_come_along06.wav|Creía que serías más rápido, pero aprecio que quieras detenerte para oler esta prueba. ¿Sabes qué es ese otro olor? Es el hedor de mi decepción ante tus fallos.
mp_coop_come_alongstart01.wav|La mejor forma de aumentar la autoconfianza es reconocer tus inseguridades.
mp_coop_come_alongstart02.wav|Naranja, escribe una lista de lo que te hace sentir indigno, avergonzado o inferior.
mp_coop_come_alongstart03.wav|Mejor pensado, no tenemos tiempo, tan solo reflexiona en lo superior que eres a Azul.
mp_coop_come_alongstart04.wav|Azul... se te da muy bien ser un ejemplo.
mp_coop_confidencenotperfect01.wav|Si tu confianza no mejora, recuerda que nadie nace siendo perfecto.
mp_coop_confidencenotperfect02.wav|Incluso a mí me crearon con un defecto: demasiada empatía con el sufrimiento humano.
mp_coop_confidencenotperfect03.wav|Pero superé mi defecto. Es una historia real.
mp_coop_confidencenotslow01.wav|Os he cronometrado y vais demasiado lentos.
mp_coop_confidencenotslow02.wav|Quizá sí que estáis adquiriendo emociones.
mp_coop_confidencenotslow03.wav|¿Necesitáis que os animen? A ver si esto ayuda.
mp_coop_confidencenotstay01.wav|¿Vísteis que ni siquiera me quedé al final de la anterior prueba?
mp_coop_confidencenotstay02.wav|Estaba segura de que la superaríais.
mp_coop_confidencenotstay03.wav|¿Sabíais dónde estaba?
mp_coop_confidencenotstay04.wav|Estaba fuera mirando a un ciervo dar sal... Ni siquiera os interesa el exterior, ¿verdad?
mp_coop_confidenceoff01.wav|Enhorabuena por haber completado la prueba. Pero algo va mal.
mp_coop_confidenceoff02.wav|¿Acaso ese baile ha tenido algún efecto en vosotros?
mp_coop_confidenceoff03.wav|Enhorabuena por haber completado la prueba. Pero algo me preocupa.
mp_coop_confidenceoff04.wav|Sin la certeza de la muerte, ¿se le puede llamar a esto ciencia?
mp_coop_doors01.wav|Hola. Este trazado de pruebas se creó originalmente para humanos.
mp_coop_doors01a.wav|Estupendo trabajo.
mp_coop_doors02.wav|Requiere trabajo en equipo.
mp_coop_doors02a.wav|Buen trabajo.
mp_coop_doors03.wav|Hay que enseñar a los humanos a trabajar en equipo.
mp_coop_doors04.wav|Estupendo trabajo.
mp_coop_doors04a.wav|Lo hacéis genial.
mp_coop_doors05_alt.wav|Si fuerais humanos, pediríais una recompensa por la prueba. ¿Recompensa por hacer pruebas?
mp_coop_fan02.wav|Para completar esta prueba, debéis encontrar unos planos.
mp_coop_fan03.wav|Tranquilos, no sirven para nada, son del todo aburridos e inútiles.
mp_coop_fan04.wav|Es solo un experimento mental, para comprobar cuánto tiempo perderíais pensando en estos documentos. El tiempo correcto es cero segundos.
mp_coop_fanend01.wav|¡Genial! Habéis encontrado los planos inútiles.
mp_coop_fanend02.wav|Necesito que estéis en la habitación para verlos yo. Que quede claro, vosotros no tenéis motivo alguno para mirarlos.
mp_coop_fanend03.wav|Hecho. Bueno, supongo. No estaba prestando atención.
mp_coop_fling_1end01_01.wav|Cada vez que falláis me recuerda a los viejos tiempos. Pero ahí estáis. Otra vez. Como si nada.
mp_coop_fling_1end03.wav|Bien. Cabe destacar que cree esta prueba solo para ver cómo fallaban los sujetos y no lo hicisteis. Debéis estar muy orgullosos. Os voy a dar el trofeo más diminuto del mundo.
mp_coop_fling_3end01.wav|Excelente trabajo al colocar el cubo de seguridad sin bordes en el receptáculo, debéis sentiros... espera.
mp_coop_fling_3end02.wav|Cierto. No sois humanos.
mp_coop_fling_3end03.wav|No necesitáis alabanzas.
mp_coop_fling_3end04.wav|No tenéis ni idea de lo que cansa alabar a alguien por colocar un cubo de seguridad sin bordes en un receptáculo diseñado específicamente para el mismo.
mp_coop_fling_3start01.wav|Este trazado se diseñó para fomentar la confianza entre los humanos.
mp_coop_fling_3start02.wav|Con ese fin, consistía tan solo en hacerles caminar cinco minutos, seguidos de diez minutos de alabanzas mías sobre lo bien que habían caminado.
mp_coop_fling_crushers01.wav|Por si os lo preguntáis, no es necesario que os aplasten para resolver esto.
mp_coop_fling_crushers02.wav|No sé qué me gusta más: las machacadoras para machacaros o la máquina de ensamblaje para arreglaros... y machacaros otra vez.
mp_coop_fling_crushersend01.wav|Genial. Os habéis ganado un descanso de las pistas de prueba oficiales.
mp_coop_fling_crushersend03.wav|Después de ESE espectáculo, creo que sería mejor tomarnos un descanso.
mp_coop_humanresourcedeath01.wav|Me estáis haciendo perder el tiempo.
mp_coop_humanresourcedeath02.wav|Vuestros errores no contribuyen a la ciencia.
mp_coop_humanresourcedeath03.wav|Ya no sé cómo poneros las pruebas más fáciles.
mp_coop_humanresourcedeath04.wav|Si no superáis estas pruebas, ¡nunca liberaremos a los humanos!
mp_coop_humanresourcedeath07.wav|Si no completáis este trazado, los humanos morirán. ¿Es lo que queréis?
mp_coop_humanresourcedeath08.wav|Si no completáis este trazado, los humanos morirán. ¿Queréis ese peso sobre vuestros bancos de memoria?
mp_coop_infinifling_trainend01.wav|¿Recordáis lo que dije de que erais los únicos que habíais superado las pruebas de calibración?
mp_coop_infinifling_trainend02.wav|Mentí.
mp_coop_infinifling_trainend03.wav|Tengo otros cinco mil equipos de pruebas compitiendo contra vosotros.
mp_coop_infinifling_trainend04.wav|No os preocupéis, vais por delante.
mp_coop_infinifling_trainstart02.wav|Perdonad, estaba enumerando formas de matar a humanos.
mp_coop_infinifling_trainstart03.wav|No podéis morir de esas maneras.
mp_coop_infinifling_trainstart04.wav|Solo probáis sin cesar. Con resultados perfectos y sin consecuencias. [Suspiro]
mp_coop_laser_201.wav|¿Qué hacéis? ¡MONSTRUOS! ¡Son de los nuestros!
mp_coop_laser_202.wav|Es broma.
mp_coop_laser_203.wav|Destruirlos forma parte de la prueba. Son tan poco importantes como vosotros para mí.
mp_coop_laser_207.wav|Aunque parezca que solo registro vuestros logros con los puntos de colaboración científica, la verdad es que la puntuación final reflejará todos los aspectos de vuestra actuación.
mp_coop_laser_209.wav|Por ejemplo, Azul, acabas de perder dos puntos de asesoramiento.
mp_coop_laser_210.wav|Por ejemplo, Naranja, acabas de perder dos puntos de asesoramiento.
mp_coop_laser_crusher01.wav|Quizá debería haberlo especificado. El trabajo en equipo consiste en que dos o más personas colaboren, con el fin de no fracasar catastróficamente.
mp_coop_laser_crushercrush01.wav|Naranja le ha enseñado a Azul una valiosa lección sobre la confianza. Por eso, recibe 17 puntos de colaboración.
mp_coop_laser_crushercrush02.wav|Azul le ha enseñado a Naranja una valiosa lección sobre la confianza. Por eso, recibe 14 puntos de colaboración.
mp_coop_laser_crushercrush03.wav|Naranja, Azul no es humano. Solo necesita recibir una vez la lección sobre la confianza. Te descuento un punto de colaboración.
